Game;Test Name;Duration (ms);Passed;Failure Message;Type
"El Cazador_test_results";"AllPlayerDeclared";16;true;;Static
"El Cazador_test_results";"sizeOfTrack";16;false;"Track concept is not present";Static
"El Perro_test_results";"lineLessOrEqualThanBoardSide";27;false;"Line concept is not present";Static
"El Perro_test_results";"eachPieceReferenceNotDuplicated";37;false;"Piece ""Goat2"" is not declared with 'Each'";Static
"El Perro_test_results";"pieceDeclaredAsShared";27;false;"The game does not have any piece declared as Shared";Static
"El Perro_test_results";"pieceDeclaredAsEach";58;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"El Perro_test_results";"pieceDeclaredAsNeutral";26;true;;Static
"El Perro_test_results";"equalNumberOfPiecesOnTheBoard";25;true;;Static
"El Perro_test_results";"AllPlayerDeclared";25;true;;Static
"El Perro_test_results";"sizeOfTrack";26;false;"Track concept is not present";Static
"El Zorro_test_results";"lineLessOrEqualThanBoardSide";23;false;"Line concept is not present";Static
"El Zorro_test_results";"eachPieceReferenceNotDuplicated";21;false;"Piece ""Fox1"" is not declared with 'Each'";Static
"El Zorro_test_results";"pieceDeclaredAsShared";20;false;"The game does not have any piece declared as Shared";Static
"El Zorro_test_results";"pieceDeclaredAsEach";51;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"El Zorro_test_results";"pieceDeclaredAsNeutral";21;true;;Static
"El Zorro_test_results";"equalNumberOfPiecesOnTheBoard";22;true;;Static
"El Zorro_test_results";"AllPlayerDeclared";25;true;;Static
"El Zorro_test_results";"sizeOfTrack";22;false;"Track concept is not present";Static
"Fox and Geese_test_results";"lineLessOrEqualThanBoardSide";29;false;"Line concept is not present";Static
"Fox and Geese_test_results";"eachPieceReferenceNotDuplicated";26;false;"Piece ""Fox1"" is not declared with 'Each'";Static
"Fox and Geese_test_results";"pieceDeclaredAsShared";25;false;"The game does not have any piece declared as Shared";Static
"Fox and Geese_test_results";"pieceDeclaredAsEach";55;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Fox and Geese_test_results";"pieceDeclaredAsNeutral";21;true;;Static
"Fox and Geese_test_results";"equalNumberOfPiecesOnTheBoard";23;true;;Static
"Fox and Geese_test_results";"AllPlayerDeclared";21;true;;Static
"Fox and Geese_test_results";"sizeOfTrack";23;false;"Track concept is not present";Static
"Gala (Buginese)_test_results";"lineLessOrEqualThanBoardSide";32;false;"Line concept is not present";Static
"Gala (Buginese)_test_results";"eachPieceReferenceNotDuplicated";25;false;"Piece ""Marker1"" is not declared with 'Each'";Static
"Gala (Buginese)_test_results";"pieceDeclaredAsShared";27;false;"The game does not have any piece declared as Shared";Static
"Gala (Buginese)_test_results";"pieceDeclaredAsEach";58;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Gala (Buginese)_test_results";"pieceDeclaredAsNeutral";25;true;;Static
"Gala (Buginese)_test_results";"equalNumberOfPiecesOnTheBoard";31;true;;Static
"Gala (Buginese)_test_results";"AllPlayerDeclared";31;true;;Static
"Gala (Buginese)_test_results";"sizeOfTrack";24;false;"Track concept is not present";Static
"Gala_test_results";"lineLessOrEqualThanBoardSide";19;false;"Line concept is not present";Static
"Gala_test_results";"eachPieceReferenceNotDuplicated";19;false;"Piece ""Marker1"" is not declared with 'Each'";Static
"Gala_test_results";"pieceDeclaredAsShared";17;false;"The game does not have any piece declared as Shared";Static
"Gala_test_results";"pieceDeclaredAsEach";46;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Gala_test_results";"pieceDeclaredAsNeutral";16;true;;Static
"Gala_test_results";"equalNumberOfPiecesOnTheBoard";16;false;"Players do not have the same number of pieces";Static
"Gala_test_results";"AllPlayerDeclared";14;true;;Static
"Gala_test_results";"sizeOfTrack";17;false;"Track concept is not present";Static
"Gasetavl (Gedved)_test_results";"lineLessOrEqualThanBoardSide";26;false;"Line concept is not present";Static
"Gasetavl (Gedved)_test_results";"eachPieceReferenceNotDuplicated";24;false;"Piece ""Fox1"" is not declared with 'Each'";Static
"Gasetavl (Gedved)_test_results";"pieceDeclaredAsShared";23;false;"The game does not have any piece declared as Shared";Static
"Gasetavl (Gedved)_test_results";"pieceDeclaredAsEach";54;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Gasetavl (Gedved)_test_results";"pieceDeclaredAsNeutral";27;true;;Static
"Gasetavl (Gedved)_test_results";"equalNumberOfPiecesOnTheBoard";23;true;;Static
"Gasetavl (Gedved)_test_results";"AllPlayerDeclared";24;true;;Static
"Gasetavl (Gedved)_test_results";"sizeOfTrack";22;false;"Track concept is not present";Static
"Gasetavl_test_results";"lineLessOrEqualThanBoardSide";34;false;"Line concept is not present";Static
"Gasetavl_test_results";"eachPieceReferenceNotDuplicated";35;false;"Piece ""Fox1"" is not declared with 'Each'";Static
"Gasetavl_test_results";"pieceDeclaredAsShared";32;false;"The game does not have any piece declared as Shared";Static
"Gasetavl_test_results";"pieceDeclaredAsEach";61;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Gasetavl_test_results";"pieceDeclaredAsNeutral";30;true;;Static
"Gasetavl_test_results";"equalNumberOfPiecesOnTheBoard";30;true;;Static
"Gasetavl_test_results";"AllPlayerDeclared";30;true;;Static
"Gasetavl_test_results";"sizeOfTrack";34;false;"Track concept is not present";Static
"Gioco dell'Orso_test_results";"lineLessOrEqualThanBoardSide";38;false;"Line concept is not present";Static
"Gioco dell'Orso_test_results";"eachPieceReferenceNotDuplicated";30;false;"Piece ""Human1"" is not declared with 'Each'";Static
"Gioco dell'Orso_test_results";"pieceDeclaredAsShared";32;false;"The game does not have any piece declared as Shared";Static
"Gioco dell'Orso_test_results";"pieceDeclaredAsEach";93;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Gioco dell'Orso_test_results";"pieceDeclaredAsNeutral";31;true;;Static
"Gioco dell'Orso_test_results";"equalNumberOfPiecesOnTheBoard";31;true;;Static
"Gioco dell'Orso_test_results";"AllPlayerDeclared";31;true;;Static
"Gioco dell'Orso_test_results";"sizeOfTrack";32;false;"Track concept is not present";Static
"Go with the Floe_test_results";"lineLessOrEqualThanBoardSide";57;false;"Line concept is not present";Static
"Go with the Floe_test_results";"eachPieceReferenceNotDuplicated";51;false;"Piece ""Seal1"" is not declared with 'Each'";Static
"Go with the Floe_test_results";"pieceDeclaredAsShared";49;false;"The game does not have any piece declared as Shared";Static
"Go with the Floe_test_results";"pieceDeclaredAsEach";57;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Go with the Floe_test_results";"pieceDeclaredAsNeutral";23;true;;Static
"Go with the Floe_test_results";"equalNumberOfPiecesOnTheBoard";23;true;;Static
"Go with the Floe_test_results";"AllPlayerDeclared";24;true;;Static
"Go with the Floe_test_results";"sizeOfTrack";27;false;"Track concept is not present";Static
"Haretavl_test_results";"lineLessOrEqualThanBoardSide";11;false;"Line concept is not present";Static
"Haretavl_test_results";"eachPieceReferenceNotDuplicated";11;false;"Piece ""Dog1"" is not declared with 'Each'";Static
"Haretavl_test_results";"pieceDeclaredAsShared";11;false;"The game does not have any piece declared as Shared";Static
"Haretavl_test_results";"pieceDeclaredAsEach";41;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Haretavl_test_results";"pieceDeclaredAsNeutral";11;true;;Static
"Haretavl_test_results";"equalNumberOfPiecesOnTheBoard";11;true;;Static
"Haretavl_test_results";"AllPlayerDeclared";10;true;;Static
"Haretavl_test_results";"sizeOfTrack";12;false;"Track concept is not present";Static
"Hat Diviyan Keliya_test_results";"lineLessOrEqualThanBoardSide";11;false;"Line concept is not present";Static
"Hat Diviyan Keliya_test_results";"eachPieceReferenceNotDuplicated";9;false;"Piece ""Tiger1"" is not declared with 'Each'";Static
"Hat Diviyan Keliya_test_results";"pieceDeclaredAsShared";12;false;"The game does not have any piece declared as Shared";Static
"Hat Diviyan Keliya_test_results";"pieceDeclaredAsEach";39;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Hat Diviyan Keliya_test_results";"pieceDeclaredAsNeutral";9;true;;Static
"Hat Diviyan Keliya_test_results";"equalNumberOfPiecesOnTheBoard";9;true;;Static
"Hat Diviyan Keliya_test_results";"AllPlayerDeclared";10;true;;Static
"Hat Diviyan Keliya_test_results";"sizeOfTrack";10;false;"Track concept is not present";Static
"Huli-Mane Ata_test_results";"lineLessOrEqualThanBoardSide";13;false;"Line concept is not present";Static
"Huli-Mane Ata_test_results";"eachPieceReferenceNotDuplicated";10;false;"Piece ""Lamb1"" is not declared with 'Each'";Static
"Huli-Mane Ata_test_results";"pieceDeclaredAsShared";9;false;"The game does not have any piece declared as Shared";Static
"Huli-Mane Ata_test_results";"pieceDeclaredAsEach";40;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Huli-Mane Ata_test_results";"pieceDeclaredAsNeutral";11;true;;Static
"Huli-Mane Ata_test_results";"equalNumberOfPiecesOnTheBoard";12;true;;Static
"Huli-Mane Ata_test_results";"AllPlayerDeclared";12;true;;Static
"Huli-Mane Ata_test_results";"sizeOfTrack";10;false;"Track concept is not present";Static
"Hund efter Hare (Thy)_test_results";"lineLessOrEqualThanBoardSide";19;false;"Line concept is not present";Static
"Hund efter Hare (Thy)_test_results";"eachPieceReferenceNotDuplicated";19;false;"Piece ""Hare1"" is not declared with 'Each'";Static
"Hund efter Hare (Thy)_test_results";"pieceDeclaredAsShared";17;false;"The game does not have any piece declared as Shared";Static
"Hund efter Hare (Thy)_test_results";"pieceDeclaredAsEach";48;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Hund efter Hare (Thy)_test_results";"pieceDeclaredAsNeutral";18;true;;Static
"Hund efter Hare (Thy)_test_results";"equalNumberOfPiecesOnTheBoard";19;true;;Static
"Hund efter Hare (Thy)_test_results";"AllPlayerDeclared";17;true;;Static
"Hund efter Hare (Thy)_test_results";"sizeOfTrack";17;false;"Track concept is not present";Static
"Hund efter Hare (Vendsyssel)_test_results";"lineLessOrEqualThanBoardSide";11;false;"Line concept is not present";Static
"Hund efter Hare (Vendsyssel)_test_results";"eachPieceReferenceNotDuplicated";12;false;"Piece ""Hare1"" is not declared with 'Each'";Static
"Hund efter Hare (Vendsyssel)_test_results";"pieceDeclaredAsShared";12;false;"The game does not have any piece declared as Shared";Static
"Hund efter Hare (Vendsyssel)_test_results";"pieceDeclaredAsEach";38;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Hund efter Hare (Vendsyssel)_test_results";"pieceDeclaredAsNeutral";12;true;;Static
"Hund efter Hare (Vendsyssel)_test_results";"equalNumberOfPiecesOnTheBoard";12;true;;Static
"Hund efter Hare (Vendsyssel)_test_results";"AllPlayerDeclared";12;true;;Static
"Hund efter Hare (Vendsyssel)_test_results";"sizeOfTrack";17;false;"Track concept is not present";Static
"Hyvn aetter Hare_test_results";"lineLessOrEqualThanBoardSide";20;false;"Line concept is not present";Static
"Hyvn aetter Hare_test_results";"eachPieceReferenceNotDuplicated";19;false;"Piece ""Hare1"" is not declared with 'Each'";Static
"Hyvn aetter Hare_test_results";"pieceDeclaredAsShared";14;false;"The game does not have any piece declared as Shared";Static
"Hyvn aetter Hare_test_results";"pieceDeclaredAsEach";44;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Hyvn aetter Hare_test_results";"pieceDeclaredAsNeutral";14;true;;Static
"Hyvn aetter Hare_test_results";"equalNumberOfPiecesOnTheBoard";13;true;;Static
"Hyvn aetter Hare_test_results";"AllPlayerDeclared";12;true;;Static
"Hyvn aetter Hare_test_results";"sizeOfTrack";12;false;"Track concept is not present";Static
"Janes Soppi_test_results";"lineLessOrEqualThanBoardSide";11;false;"Line concept is not present";Static
"Janes Soppi_test_results";"eachPieceReferenceNotDuplicated";11;false;"Piece ""Hound1"" is not declared with 'Each'";Static
"Janes Soppi_test_results";"pieceDeclaredAsShared";9;false;"The game does not have any piece declared as Shared";Static
"Janes Soppi_test_results";"pieceDeclaredAsEach";42;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Janes Soppi_test_results";"pieceDeclaredAsNeutral";11;true;;Static
"Janes Soppi_test_results";"equalNumberOfPiecesOnTheBoard";13;true;;Static
"Janes Soppi_test_results";"AllPlayerDeclared";12;true;;Static
"Janes Soppi_test_results";"sizeOfTrack";11;false;"Track concept is not present";Static
"Jeu de Renard (Two Foxes)_test_results";"lineLessOrEqualThanBoardSide";36;false;"Line concept is not present";Static
"Jeu de Renard (Two Foxes)_test_results";"eachPieceReferenceNotDuplicated";37;false;"Piece ""Fox1"" is not declared with 'Each'";Static
"Jeu de Renard (Two Foxes)_test_results";"pieceDeclaredAsShared";34;false;"The game does not have any piece declared as Shared";Static
"Jeu de Renard (Two Foxes)_test_results";"pieceDeclaredAsEach";65;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Jeu de Renard (Two Foxes)_test_results";"pieceDeclaredAsNeutral";38;true;;Static
"Jeu de Renard (Two Foxes)_test_results";"equalNumberOfPiecesOnTheBoard";39;false;"Players do not have the same number of pieces";Static
"Jeu de Renard (Two Foxes)_test_results";"AllPlayerDeclared";38;true;;Static
"Jeu de Renard (Two Foxes)_test_results";"sizeOfTrack";37;false;"Track concept is not present";Static
"Jeu de Renard_test_results";"lineLessOrEqualThanBoardSide";26;false;"Line concept is not present";Static
"Jeu de Renard_test_results";"eachPieceReferenceNotDuplicated";25;false;"Piece ""Fox1"" is not declared with 'Each'";Static
"Jeu de Renard_test_results";"pieceDeclaredAsShared";28;false;"The game does not have any piece declared as Shared";Static
"Jeu de Renard_test_results";"pieceDeclaredAsEach";56;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Jeu de Renard_test_results";"pieceDeclaredAsNeutral";31;true;;Static
"Jeu de Renard_test_results";"equalNumberOfPiecesOnTheBoard";26;false;"Players do not have the same number of pieces";Static
"Jeu de Renard_test_results";"AllPlayerDeclared";29;true;;Static
"Jeu de Renard_test_results";"sizeOfTrack";27;false;"Track concept is not present";Static
"Jeu du Renard et de la Poule_test_results";"lineLessOrEqualThanBoardSide";23;false;"Line concept is not present";Static
"Jeu du Renard et de la Poule_test_results";"eachPieceReferenceNotDuplicated";23;false;"Piece ""Fox1"" is not declared with 'Each'";Static
"Jeu du Renard et de la Poule_test_results";"pieceDeclaredAsShared";21;false;"The game does not have any piece declared as Shared";Static
"Jeu du Renard et de la Poule_test_results";"pieceDeclaredAsEach";46;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Jeu du Renard et de la Poule_test_results";"pieceDeclaredAsNeutral";31;true;;Static
"Jeu du Renard et de la Poule_test_results";"equalNumberOfPiecesOnTheBoard";21;true;;Static
"Jeu du Renard et de la Poule_test_results";"AllPlayerDeclared";20;true;;Static
"Jeu du Renard et de la Poule_test_results";"sizeOfTrack";20;false;"Track concept is not present";Static
"Jeu Militaire_test_results";"lineLessOrEqualThanBoardSide";14;false;"Line concept is not present";Static
"Jeu Militaire_test_results";"eachPieceReferenceNotDuplicated";13;false;"Piece ""Pawn1"" is not declared with 'Each'";Static
"Jeu Militaire_test_results";"pieceDeclaredAsShared";14;false;"The game does not have any piece declared as Shared";Static
"Jeu Militaire_test_results";"pieceDeclaredAsEach";42;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Jeu Militaire_test_results";"pieceDeclaredAsNeutral";13;true;;Static
"Jeu Militaire_test_results";"equalNumberOfPiecesOnTheBoard";14;true;;Static
"Jeu Militaire_test_results";"AllPlayerDeclared";14;true;;Static
"Jeu Militaire_test_results";"sizeOfTrack";13;false;"Track concept is not present";Static
"Juroku Musashi_test_results";"lineLessOrEqualThanBoardSide";23;false;"Line concept is not present";Static
"Juroku Musashi_test_results";"eachPieceReferenceNotDuplicated";18;false;"Piece ""Marker1"" is not declared with 'Each'";Static
"Juroku Musashi_test_results";"pieceDeclaredAsShared";19;false;"The game does not have any piece declared as Shared";Static
"Juroku Musashi_test_results";"pieceDeclaredAsEach";45;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Juroku Musashi_test_results";"pieceDeclaredAsNeutral";19;true;;Static
"Juroku Musashi_test_results";"equalNumberOfPiecesOnTheBoard";21;true;;Static
"Juroku Musashi_test_results";"AllPlayerDeclared";23;true;;Static
"Juroku Musashi_test_results";"sizeOfTrack";18;false;"Track concept is not present";Static
"Kaooa_test_results";"lineLessOrEqualThanBoardSide";12;false;"Line concept is not present";Static
"Kaooa_test_results";"eachPieceReferenceNotDuplicated";10;false;"Piece ""Marker1"" is not declared with 'Each'";Static
"Kaooa_test_results";"pieceDeclaredAsShared";12;false;"The game does not have any piece declared as Shared";Static
"Kaooa_test_results";"pieceDeclaredAsEach";40;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Kaooa_test_results";"pieceDeclaredAsNeutral";12;true;;Static
"Kaooa_test_results";"equalNumberOfPiecesOnTheBoard";13;true;;Static
"Kaooa_test_results";"AllPlayerDeclared";12;true;;Static
"Kaooa_test_results";"sizeOfTrack";12;false;"Track concept is not present";Static
"Ko-app-paw-na_test_results";"lineLessOrEqualThanBoardSide";16;false;"Line concept is not present";Static
"Ko-app-paw-na_test_results";"eachPieceReferenceNotDuplicated";13;false;"Piece ""Rabbit1"" is not declared with 'Each'";Static
"Ko-app-paw-na_test_results";"pieceDeclaredAsShared";13;false;"The game does not have any piece declared as Shared";Static
"Ko-app-paw-na_test_results";"pieceDeclaredAsEach";37;false;"Piece ""Tiger"" is not declared with 'Each'";Static
"Ko-app-paw-na_test_results";"pieceDeclaredAsNeutral";13;true;;Static
"Ko-app-paw-na_test_results";"equalNumberOfPiecesOnTheBoard";12;true;;Static
"Ko-app-paw-na_test_results";"AllPlayerDeclared";12;true;;Static
