Game;Test Name;Duration (ms);Passed;Failure Message;Type;;;;Total Tests;Success Rate;Mean Execution Time
"Gyre";"pieceDeclaredAsShared";61;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Gyre";"pieceDeclaredAsNeutral";62;true;;Static;;;;;;
"Gyre";"AllPlayerDeclared";66;true;;Static;;;;;;
"Gyre";"equalNumberOfPiecesOnTheBoard";66;true;;Static;;;;;;
"Gyre";"sizeOfTrack";69;false;"Track concept is not present";Static;;;;;;
"Havannah";"lineLessOrEqualThanBoardSide";87;false;"Line concept is not present";Static;;;;;;
"Havannah";"eachPieceReferenceNotDuplicated";84;false;"The game does not have any piece declared as Each";Static;;;;;;
"Havannah";"pieceDeclaredAsEach";147;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Havannah";"pieceDeclaredAsShared";127;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Havannah";"pieceDeclaredAsNeutral";89;true;;Static;;;;;;
"Havannah";"AllPlayerDeclared";87;true;;Static;;;;;;
"Havannah";"equalNumberOfPiecesOnTheBoard";89;true;;Static;;;;;;
"Havannah";"sizeOfTrack";86;false;"Track concept is not present";Static;;;;;;
"Hex";"lineLessOrEqualThanBoardSide";60;false;"Line concept is not present";Static;;;;;;
"Hex";"eachPieceReferenceNotDuplicated";58;false;"The game does not have any piece declared as Each";Static;;;;;;
"Hex";"pieceDeclaredAsEach";87;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Hex";"pieceDeclaredAsShared";57;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Hex";"pieceDeclaredAsNeutral";57;true;;Static;;;;;;
"Hex";"AllPlayerDeclared";91;true;;Static;;;;;;
"Hex";"equalNumberOfPiecesOnTheBoard";79;true;;Static;;;;;;
"Hex";"sizeOfTrack";79;false;"Track concept is not present";Static;;;;;;
"Master Y";"lineLessOrEqualThanBoardSide";58;false;"Line concept is not present";Static;;;;;;
"Master Y";"eachPieceReferenceNotDuplicated";42;false;"The game does not have any piece declared as Each";Static;;;;;;
"Master Y";"pieceDeclaredAsEach";80;false;"The game does not have any piece declared as Each";Static;;;;;;
"Master Y";"pieceDeclaredAsShared";40;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Master Y";"pieceDeclaredAsNeutral";40;true;;Static;;;;;;
"Master Y";"AllPlayerDeclared";40;true;;Static;;;;;;
"Master Y";"equalNumberOfPiecesOnTheBoard";50;true;;Static;;;;;;
"Master Y";"sizeOfTrack";47;false;"Track concept is not present";Static;;;;;;
"Onyx";"lineLessOrEqualThanBoardSide";210;false;"Line concept is not present";Static;;;;;;
"Onyx";"eachPieceReferenceNotDuplicated";211;false;"The game does not have any piece declared as Each";Static;;;;;;
"Onyx";"pieceDeclaredAsEach";227;true;;Static;;;;;;
"Onyx";"pieceDeclaredAsShared";208;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Onyx";"pieceDeclaredAsNeutral";191;true;;Static;;;;;;
"Onyx";"AllPlayerDeclared";219;true;;Static;;;;;;
"Onyx";"equalNumberOfPiecesOnTheBoard";193;true;;Static;;;;;;
"Onyx";"sizeOfTrack";198;false;"Track concept is not present";Static;;;;;;
"Pippinzip (Zipline variant)";"lineLessOrEqualThanBoardSide";68;false;"Line concept is not present";Static;;;;;;
"Pippinzip (Zipline variant)";"eachPieceReferenceNotDuplicated";75;false;"The game does not have any piece declared as Each";Static;;;;;;
"Pippinzip (Zipline variant)";"pieceDeclaredAsEach";87;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Pippinzip (Zipline variant)";"pieceDeclaredAsShared";62;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Pippinzip (Zipline variant)";"pieceDeclaredAsNeutral";73;true;;Static;;;;;;
"Pippinzip (Zipline variant)";"AllPlayerDeclared";60;true;;Static;;;;;;
"Pippinzip (Zipline variant)";"equalNumberOfPiecesOnTheBoard";62;true;;Static;;;;;;
"Pippinzip (Zipline variant)";"sizeOfTrack";58;false;"Track concept is not present";Static;;;;;;
"Pippinzip";"lineLessOrEqualThanBoardSide";58;false;"Line concept is not present";Static;;;;;;
"Pippinzip";"eachPieceReferenceNotDuplicated";63;false;"The game does not have any piece declared as Each";Static;;;;;;
"Pippinzip";"pieceDeclaredAsEach";89;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Pippinzip";"pieceDeclaredAsShared";57;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Pippinzip";"pieceDeclaredAsNeutral";56;true;;Static;;;;;;
"Pippinzip";"AllPlayerDeclared";59;true;;Static;;;;;;
"Pippinzip";"equalNumberOfPiecesOnTheBoard";58;true;;Static;;;;;;
"Pippinzip";"sizeOfTrack";60;false;"Track concept is not present";Static;;;;;;
"Resolve";"lineLessOrEqualThanBoardSide";62;false;"Line concept is not present";Static;;;;;;
"Resolve";"eachPieceReferenceNotDuplicated";61;false;"The game does not have any piece declared as Each";Static;;;;;;
"Resolve";"pieceDeclaredAsEach";93;false;"The game does not have any piece declared as Each";Static;;;;;;
"Resolve";"pieceDeclaredAsShared";61;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Resolve";"pieceDeclaredAsNeutral";60;true;;Static;;;;;;
"Resolve";"AllPlayerDeclared";64;true;;Static;;;;;;
"Resolve";"equalNumberOfPiecesOnTheBoard";60;true;;Static;;;;;;
"Resolve";"sizeOfTrack";71;false;"Track concept is not present";Static;;;;;;
"Scaffold";"lineLessOrEqualThanBoardSide";74;false;"Line concept is not present";Static;;;;;;
"Scaffold";"eachPieceReferenceNotDuplicated";65;false;"The game does not have any piece declared as Each";Static;;;;;;
"Scaffold";"pieceDeclaredAsEach";91;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Scaffold";"pieceDeclaredAsShared";57;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Scaffold";"pieceDeclaredAsNeutral";71;true;;Static;;;;;;
"Scaffold";"AllPlayerDeclared";69;true;;Static;;;;;;
"Scaffold";"equalNumberOfPiecesOnTheBoard";63;true;;Static;;;;;;
"Scaffold";"sizeOfTrack";60;false;"Track concept is not present";Static;;;;;;
"Tabu Y";"lineLessOrEqualThanBoardSide";31;false;"Line concept is not present";Static;;;;;;
"Tabu Y";"eachPieceReferenceNotDuplicated";33;false;"The game does not have any piece declared as Each";Static;;;;;;
"Tabu Y";"pieceDeclaredAsEach";72;false;"The game does not have any piece declared as Each";Static;;;;;;
"Tabu Y";"pieceDeclaredAsShared";34;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Tabu Y";"pieceDeclaredAsNeutral";30;true;;Static;;;;;;
"Tabu Y";"AllPlayerDeclared";28;true;;Static;;;;;;
"Tabu Y";"equalNumberOfPiecesOnTheBoard";28;true;;Static;;;;;;
"Tabu Y";"sizeOfTrack";29;false;"Track concept is not present";Static;;;;;;
"Tara";"lineLessOrEqualThanBoardSide";37;false;"Line concept is not present";Static;;;;;;
"Tara";"eachPieceReferenceNotDuplicated";30;false;"The game does not have any piece declared as Each";Static;;;;;;
"Tara";"pieceDeclaredAsEach";83;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Tara";"pieceDeclaredAsShared";34;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Tara";"pieceDeclaredAsNeutral";35;true;;Static;;;;;;
"Tara";"AllPlayerDeclared";34;true;;Static;;;;;;
"Tara";"equalNumberOfPiecesOnTheBoard";33;true;;Static;;;;;;
"Tara";"sizeOfTrack";29;false;"Track concept is not present";Static;;;;;;
"Three-Player Hex";"lineLessOrEqualThanBoardSide";19;false;"Line concept is not present";Static;;;;;;
"Three-Player Hex";"eachPieceReferenceNotDuplicated";20;false;"The game does not have any piece declared as Each";Static;;;;;;
"Three-Player Hex";"pieceDeclaredAsEach";48;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Three-Player Hex";"pieceDeclaredAsShared";18;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Three-Player Hex";"pieceDeclaredAsNeutral";18;true;;Static;;;;;;
"Three-Player Hex";"AllPlayerDeclared";19;true;;Static;;;;;;
"Three-Player Hex";"equalNumberOfPiecesOnTheBoard";26;true;;Static;;;;;;
"Three-Player Hex";"sizeOfTrack";29;false;"Track concept is not present";Static;;;;;;
"Trax";"lineLessOrEqualThanBoardSide";1415;false;"Line concept is not present";Static;;;;;;
"Trax";"eachPieceReferenceNotDuplicated";1472;false;"The game does not have any piece declared as Each";Static;;;;;;
"Trax";"pieceDeclaredAsEach";1520;false;"The game does not have any piece declared as Each";Static;;;;;;
"Trax";"pieceDeclaredAsShared";1520;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Trax";"pieceDeclaredAsNeutral";1437;true;;Static;;;;;;
"Trax";"AllPlayerDeclared";1419;true;;Static;;;;;;
"Trax";"equalNumberOfPiecesOnTheBoard";1407;true;;Static;;;;;;
"Trax";"sizeOfTrack";1377;false;"Track concept is not present";Static;;;;;;
"Troll";"lineLessOrEqualThanBoardSide";56;false;"Line concept is not present";Static;;;;;;
"Troll";"eachPieceReferenceNotDuplicated";48;false;"The game does not have any piece declared as Each";Static;;;;;;
"Troll";"pieceDeclaredAsEach";72;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Troll";"pieceDeclaredAsShared";32;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Troll";"pieceDeclaredAsNeutral";32;true;;Static;;;;;;
"Troll";"AllPlayerDeclared";32;true;;Static;;;;;;
"Troll";"equalNumberOfPiecesOnTheBoard";32;true;;Static;;;;;;
"Troll";"sizeOfTrack";32;false;"Track concept is not present";Static;;;;;;
"Unlur";"lineLessOrEqualThanBoardSide";73;false;"Line concept is not present";Static;;;;;;
"Unlur";"eachPieceReferenceNotDuplicated";74;false;"The game does not have any piece declared as Each";Static;;;;;;
"Unlur";"pieceDeclaredAsEach";106;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Unlur";"pieceDeclaredAsShared";89;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Unlur";"pieceDeclaredAsNeutral";88;true;;Static;;;;;;
"Unlur";"AllPlayerDeclared";92;true;;Static;;;;;;
"Unlur";"equalNumberOfPiecesOnTheBoard";118;true;;Static;;;;;;
"Unlur";"sizeOfTrack";118;false;"Track concept is not present";Static;;;;;;
"Y (Hex)";"lineLessOrEqualThanBoardSide";132;false;"Line concept is not present";Static;;;;;;
"Y (Hex)";"eachPieceReferenceNotDuplicated";88;false;"The game does not have any piece declared as Each";Static;;;;;;
"Y (Hex)";"pieceDeclaredAsEach";117;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Y (Hex)";"pieceDeclaredAsShared";80;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Y (Hex)";"pieceDeclaredAsNeutral";83;true;;Static;;;;;;
"Y (Hex)";"AllPlayerDeclared";82;true;;Static;;;;;;
"Y (Hex)";"equalNumberOfPiecesOnTheBoard";83;true;;Static;;;;;;
"Y (Hex)";"sizeOfTrack";86;false;"Track concept is not present";Static;;;;;;
"Y";"lineLessOrEqualThanBoardSide";28;false;"Line concept is not present";Static;;;;;;
"Y";"eachPieceReferenceNotDuplicated";29;false;"The game does not have any piece declared as Each";Static;;;;;;
"Y";"pieceDeclaredAsEach";67;false;"The game does not have any piece declared as Each";Static;;;;;;
"Y";"pieceDeclaredAsShared";43;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Y";"pieceDeclaredAsNeutral";30;true;;Static;;;;;;
"Y";"AllPlayerDeclared";38;true;;Static;;;;;;
"Y";"equalNumberOfPiecesOnTheBoard";33;true;;Static;;;;;;
"Y";"sizeOfTrack";29;false;"Track concept is not present";Static;;;;;;
"Abrobad";"lineLessOrEqualThanBoardSide";18;false;"Line concept is not present";Static;;;;;;
"Abrobad";"eachPieceReferenceNotDuplicated";20;false;"The game does not have any piece declared as Each";Static;;;;;;
"Abrobad";"pieceDeclaredAsEach";75;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Abrobad";"pieceDeclaredAsShared";20;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Abrobad";"pieceDeclaredAsNeutral";25;true;;Static;;;;;;
"Abrobad";"AllPlayerDeclared";25;true;;Static;;;;;;
"Abrobad";"equalNumberOfPiecesOnTheBoard";26;true;;Static;;;;;;
"Abrobad";"sizeOfTrack";27;false;"Track concept is not present";Static;;;;;;
"Brain Coral";"lineLessOrEqualThanBoardSide";50;false;"Line concept is not present";Static;;;;;;
"Brain Coral";"eachPieceReferenceNotDuplicated";50;false;"The game does not have any piece declared as Each";Static;;;;;;
"Brain Coral";"pieceDeclaredAsEach";88;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Brain Coral";"pieceDeclaredAsShared";33;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Brain Coral";"pieceDeclaredAsNeutral";34;true;;Static;;;;;;
"Brain Coral";"AllPlayerDeclared";41;true;;Static;;;;;;
"Brain Coral";"equalNumberOfPiecesOnTheBoard";34;true;;Static;;;;;;
"Brain Coral";"sizeOfTrack";33;false;"Track concept is not present";Static;;;;;;
"Brood";"lineLessOrEqualThanBoardSide";200;false;"Line concept is not present";Static;;;;;;
"Brood";"eachPieceReferenceNotDuplicated";201;false;"The game does not have any piece declared as Each";Static;;;;;;
"Brood";"pieceDeclaredAsEach";221;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Brood";"pieceDeclaredAsShared";219;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Brood";"pieceDeclaredAsNeutral";233;false;"A piece declared Neutral must be called as piece0";Static;;;;;;
"Brood";"AllPlayerDeclared";187;true;;Static;;;;;;
"Brood";"equalNumberOfPiecesOnTheBoard";185;true;;Static;;;;;;
"Brood";"sizeOfTrack";184;false;"Track concept is not present";Static;;;;;;
"Catchup";"lineLessOrEqualThanBoardSide";31;false;"Line concept is not present";Static;;;;;;
"Catchup";"eachPieceReferenceNotDuplicated";29;false;"The game does not have any piece declared as Each";Static;;;;;;
"Catchup";"pieceDeclaredAsEach";65;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Catchup";"pieceDeclaredAsShared";32;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Catchup";"pieceDeclaredAsNeutral";31;true;;Static;;;;;;
"Catchup";"AllPlayerDeclared";28;true;;Static;;;;;;
"Catchup";"equalNumberOfPiecesOnTheBoard";48;true;;Static;;;;;;
"Catchup";"sizeOfTrack";31;false;"Track concept is not present";Static;;;;;;
"Elea";"lineLessOrEqualThanBoardSide";30;false;"Line concept is not present";Static;;;;;;
"Elea";"eachPieceReferenceNotDuplicated";35;false;"The game does not have any piece declared as Each";Static;;;;;;
"Elea";"pieceDeclaredAsEach";83;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Elea";"pieceDeclaredAsShared";36;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Elea";"pieceDeclaredAsNeutral";29;true;;Static;;;;;;
"Elea";"AllPlayerDeclared";51;true;;Static;;;;;;
"Elea";"equalNumberOfPiecesOnTheBoard";36;true;;Static;;;;;;
"Elea";"sizeOfTrack";30;false;"Track concept is not present";Static;;;;;;
"Feed the Ducks";"lineLessOrEqualThanBoardSide";45;false;"Line concept is not present";Static;;;;;;
"Feed the Ducks";"eachPieceReferenceNotDuplicated";34;false;"The game does not have any piece declared as Each";Static;;;;;;
"Feed the Ducks";"pieceDeclaredAsEach";64;true;;Static;;;;;;
"Feed the Ducks";"pieceDeclaredAsShared";34;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Feed the Ducks";"pieceDeclaredAsNeutral";29;true;;Static;;;;;;
"Feed the Ducks";"AllPlayerDeclared";30;true;;Static;;;;;;
"Feed the Ducks";"equalNumberOfPiecesOnTheBoard";33;true;;Static;;;;;;
"Feed the Ducks";"sizeOfTrack";43;false;"Track concept is not present";Static;;;;;;
"Groups";"lineLessOrEqualThanBoardSide";21;false;"Line concept is not present";Static;;;;;;
"Groups";"eachPieceReferenceNotDuplicated";19;false;"The game does not have any piece declared as Each";Static;;;;;;
"Groups";"pieceDeclaredAsEach";57;true;;Static;;;;;;
"Groups";"pieceDeclaredAsShared";22;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Groups";"pieceDeclaredAsNeutral";20;true;;Static;;;;;;
"Groups";"AllPlayerDeclared";20;true;;Static;;;;;;
"Groups";"equalNumberOfPiecesOnTheBoard";23;true;;Static;;;;;;
"Groups";"sizeOfTrack";20;false;"Track concept is not present";Static;;;;;;
"Gygoreg";"lineLessOrEqualThanBoardSide";73;false;"Line concept is not present";Static;;;;;;
"Gygoreg";"eachPieceReferenceNotDuplicated";97;false;"The game does not have any piece declared as Each";Static;;;;;;
"Gygoreg";"pieceDeclaredAsEach";105;true;;Static;;;;;;
"Gygoreg";"pieceDeclaredAsShared";66;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Gygoreg";"pieceDeclaredAsNeutral";86;true;;Static;;;;;;
"Gygoreg";"AllPlayerDeclared";67;true;;Static;;;;;;
"Gygoreg";"equalNumberOfPiecesOnTheBoard";82;true;;Static;;;;;;
"Gygoreg";"sizeOfTrack";69;false;"Track concept is not present";Static;;;;;;
"Hermit";"lineLessOrEqualThanBoardSide";72;false;"Line concept is not present";Static;;;;;;
"Hermit";"eachPieceReferenceNotDuplicated";51;false;"The game does not have any piece declared as Each";Static;;;;;;
"Hermit";"pieceDeclaredAsEach";79;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Hermit";"pieceDeclaredAsShared";47;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Hermit";"pieceDeclaredAsNeutral";47;false;"A piece declared Neutral must be called as piece0";Static;;;;;;
"Hermit";"AllPlayerDeclared";44;true;;Static;;;;;;
"Hermit";"equalNumberOfPiecesOnTheBoard";48;true;;Static;;;;;;
"Hermit";"sizeOfTrack";50;false;"Track concept is not present";Static;;;;;;
"Lines of Action";"lineLessOrEqualThanBoardSide";34;false;"Line concept is not present";Static;;;;;;
"Lines of Action";"eachPieceReferenceNotDuplicated";33;false;"The game does not have any piece declared as Each";Static;;;;;;
"Lines of Action";"pieceDeclaredAsEach";96;true;;Static;;;;;;
"Lines of Action";"pieceDeclaredAsShared";50;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Lines of Action";"pieceDeclaredAsNeutral";34;true;;Static;;;;;;
"Lines of Action";"AllPlayerDeclared";31;true;;Static;;;;;;
"Lines of Action";"equalNumberOfPiecesOnTheBoard";35;true;;Static;;;;;;
"Lines of Action";"sizeOfTrack";33;false;"Track concept is not present";Static;;;;;;
"Make Muster";"lineLessOrEqualThanBoardSide";38;false;"Line concept is not present";Static;;;;;;
"Make Muster";"eachPieceReferenceNotDuplicated";32;false;"The game does not have any piece declared as Each";Static;;;;;;
"Make Muster";"pieceDeclaredAsEach";60;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Make Muster";"pieceDeclaredAsShared";45;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Make Muster";"pieceDeclaredAsNeutral";45;true;;Static;;;;;;
"Make Muster";"AllPlayerDeclared";30;true;;Static;;;;;;
"Make Muster";"equalNumberOfPiecesOnTheBoard";45;true;;Static;;;;;;
"Make Muster";"sizeOfTrack";42;false;"Track concept is not present";Static;;;;;;
"Manalath";"lineLessOrEqualThanBoardSide";46;false;"Line concept is not present";Static;;;;;;
"Manalath";"eachPieceReferenceNotDuplicated";31;false;"The game does not have any piece declared as Each";Static;;;;;;
"Manalath";"pieceDeclaredAsEach";73;true;;Static;;;;;;
"Manalath";"pieceDeclaredAsShared";33;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Manalath";"pieceDeclaredAsNeutral";30;true;;Static;;;;;;
"Manalath";"AllPlayerDeclared";36;true;;Static;;;;;;
"Manalath";"equalNumberOfPiecesOnTheBoard";30;true;;Static;;;;;;
"Manalath";"sizeOfTrack";36;false;"Track concept is not present";Static;;;;;;
"Manifold";"lineLessOrEqualThanBoardSide";207;false;"Line concept is not present";Static;;;;;;
"Manifold";"eachPieceReferenceNotDuplicated";207;false;"The game does not have any piece declared as Each";Static;;;;;;
"Manifold";"pieceDeclaredAsEach";240;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Manifold";"pieceDeclaredAsShared";239;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Manifold";"pieceDeclaredAsNeutral";207;false;"A piece declared Neutral must be called as piece0";Static;;;;;;
"Manifold";"AllPlayerDeclared";202;true;;Static;;;;;;
"Manifold";"equalNumberOfPiecesOnTheBoard";221;true;;Static;;;;;;
"Manifold";"sizeOfTrack";205;false;"Track concept is not present";Static;;;;;;
"Meridians";"lineLessOrEqualThanBoardSide";96;false;"Line concept is not present";Static;;;;;;
"Meridians";"eachPieceReferenceNotDuplicated";107;false;"The game does not have any piece declared as Each";Static;;;;;;
"Meridians";"pieceDeclaredAsEach";114;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Meridians";"pieceDeclaredAsShared";84;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Meridians";"pieceDeclaredAsNeutral";86;true;;Static;;;;;;
"Meridians";"AllPlayerDeclared";84;true;;Static;;;;;;
"Meridians";"equalNumberOfPiecesOnTheBoard";82;true;;Static;;;;;;
"Meridians";"sizeOfTrack";91;false;"Track concept is not present";Static;;;;;;
"Mono";"lineLessOrEqualThanBoardSide";32;false;"Line concept is not present";Static;;;;;;
"Mono";"eachPieceReferenceNotDuplicated";31;false;"The game does not have any piece declared as Each";Static;;;;;;
"Mono";"pieceDeclaredAsEach";62;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Mono";"pieceDeclaredAsShared";30;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Mono";"pieceDeclaredAsNeutral";35;true;;Static;;;;;;
"Mono";"AllPlayerDeclared";33;true;;Static;;;;;;
"Mono";"equalNumberOfPiecesOnTheBoard";33;true;;Static;;;;;;
"Mono";"sizeOfTrack";44;false;"Track concept is not present";Static;;;;;;
"Odd";"lineLessOrEqualThanBoardSide";34;false;"Line concept is not present";Static;;;;;;
"Odd";"eachPieceReferenceNotDuplicated";29;false;"The game does not have any piece declared as Each";Static;;;;;;
"Odd";"pieceDeclaredAsEach";73;true;;Static;;;;;;
"Odd";"pieceDeclaredAsShared";34;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Odd";"pieceDeclaredAsNeutral";31;true;;Static;;;;;;
"Odd";"AllPlayerDeclared";30;true;;Static;;;;;;
"Odd";"equalNumberOfPiecesOnTheBoard";30;true;;Static;;;;;;
"Odd";"sizeOfTrack";31;false;"Track concept is not present";Static;;;;;;
"Omega";"lineLessOrEqualThanBoardSide";28;false;"Line concept is not present";Static;;;;;;
"Omega";"eachPieceReferenceNotDuplicated";27;false;"The game does not have any piece declared as Each";Static;;;;;;
"Omega";"pieceDeclaredAsEach";70;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Omega";"pieceDeclaredAsShared";39;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Omega";"pieceDeclaredAsNeutral";31;true;;Static;;;;;;
"Omega";"AllPlayerDeclared";37;true;;Static;;;;;;
"Omega";"equalNumberOfPiecesOnTheBoard";32;true;;Static;;;;;;
"Omega";"sizeOfTrack";28;false;"Track concept is not present";Static;;;;;;
"Omny";"lineLessOrEqualThanBoardSide";75;false;"Line concept is not present";Static;;;;;;
"Omny";"eachPieceReferenceNotDuplicated";79;false;"The game does not have any piece declared as Each";Static;;;;;;
"Omny";"pieceDeclaredAsEach";99;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Omny";"pieceDeclaredAsShared";70;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Omny";"pieceDeclaredAsNeutral";70;true;;Static;;;;;;
"Omny";"AllPlayerDeclared";74;true;;Static;;;;;;
"Omny";"equalNumberOfPiecesOnTheBoard";70;true;;Static;;;;;;
"Omny";"sizeOfTrack";76;false;"Track concept is not present";Static;;;;;;
"Product";"lineLessOrEqualThanBoardSide";24;false;"Line concept is not present";Static;;;;;;
"Product";"eachPieceReferenceNotDuplicated";24;false;"The game does not have any piece declared as Each";Static;;;;;;
"Product";"pieceDeclaredAsEach";55;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Product";"pieceDeclaredAsShared";24;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Product";"pieceDeclaredAsNeutral";24;true;;Static;;;;;;
"Product";"AllPlayerDeclared";25;true;;Static;;;;;;
"Product";"equalNumberOfPiecesOnTheBoard";24;true;;Static;;;;;;
"Product";"sizeOfTrack";24;false;"Track concept is not present";Static;;;;;;
"RootZone";"lineLessOrEqualThanBoardSide";110;false;"Line concept is not present";Static;;;;;;
"RootZone";"eachPieceReferenceNotDuplicated";89;false;"The game does not have any piece declared as Each";Static;;;;;;
"RootZone";"pieceDeclaredAsEach";122;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"RootZone";"pieceDeclaredAsShared";88;false;"The game does not have any piece declared as Shared";Static;;;;;;
"RootZone";"pieceDeclaredAsNeutral";87;true;;Static;;;;;;
"RootZone";"AllPlayerDeclared";91;true;;Static;;;;;;
"RootZone";"equalNumberOfPiecesOnTheBoard";88;true;;Static;;;;;;
"RootZone";"sizeOfTrack";101;false;"Track concept is not present";Static;;;;;;
"Signum";"lineLessOrEqualThanBoardSide";51;false;"Line concept is not present";Static;;;;;;
"Signum";"eachPieceReferenceNotDuplicated";44;false;"The game does not have any piece declared as Each";Static;;;;;;
"Signum";"pieceDeclaredAsEach";81;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Signum";"pieceDeclaredAsShared";45;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Signum";"pieceDeclaredAsNeutral";50;true;;Static;;;;;;
"Signum";"AllPlayerDeclared";48;true;;Static;;;;;;
"Signum";"equalNumberOfPiecesOnTheBoard";46;true;;Static;;;;;;
"Signum";"sizeOfTrack";44;false;"Track concept is not present";Static;;;;;;
"Symple";"lineLessOrEqualThanBoardSide";218;false;"Line concept is not present";Static;;;;;;
"Symple";"eachPieceReferenceNotDuplicated";176;false;"The game does not have any piece declared as Each";Static;;;;;;
"Symple";"pieceDeclaredAsEach";216;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Symple";"pieceDeclaredAsShared";186;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Symple";"pieceDeclaredAsNeutral";178;true;;Static;;;;;;
"Symple";"AllPlayerDeclared";203;true;;Static;;;;;;
"Symple";"equalNumberOfPiecesOnTheBoard";174;true;;Static;;;;;;
"Symple";"sizeOfTrack";190;false;"Track concept is not present";Static;;;;;;
"Vigilance";"lineLessOrEqualThanBoardSide";429;false;"Line concept is not present";Static;;;;;;
"Vigilance";"eachPieceReferenceNotDuplicated";410;false;"The game does not have any piece declared as Each";Static;;;;;;
"Vigilance";"pieceDeclaredAsEach";459;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Vigilance";"pieceDeclaredAsShared";431;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Vigilance";"pieceDeclaredAsNeutral";412;true;;Static;;;;;;
