Game;Test Name;Duration (ms);Passed;Failure Message;Type
"Bagha Guti_test_results";"lineLessOrEqualThanBoardSide";27;false;"Line concept is not present";Static
"Bagha Guti_test_results";"eachPieceReferenceNotDuplicated";23;true;;Static
"Bagha Guti_test_results";"pieceDeclaredAsShared";27;false;"The game does not have any piece declared as Shared";Static
"Bagha Guti_test_results";"pieceDeclaredAsNeutral";27;true;;Static
"Bagha Guti_test_results";"pieceDeclaredAsEach";70;true;;Static
"Bagha Guti_test_results";"equalNumberOfPiecesOnTheBoard";27;true;;Static
"Bagha Guti_test_results";"AllPlayerDeclared";25;true;;Static
"Bagha Guti_test_results";"sizeOfTrack";26;false;"Track concept is not present";Static
"Baghchal_test_results";"lineLessOrEqualThanBoardSide";32;false;"Line concept is not present";Static
"Baghchal_test_results";"eachPieceReferenceNotDuplicated";25;true;;Static
"Baghchal_test_results";"pieceDeclaredAsShared";24;false;"The game does not have any piece declared as Shared";Static
"Baghchal_test_results";"pieceDeclaredAsNeutral";25;true;;Static
"Baghchal_test_results";"pieceDeclaredAsEach";63;true;;Static
"Baghchal_test_results";"equalNumberOfPiecesOnTheBoard";25;true;;Static
"Baghchal_test_results";"AllPlayerDeclared";24;true;;Static
"Baghchal_test_results";"sizeOfTrack";25;false;"Track concept is not present";Static
"Bam Blang Beh Khla_test_results";"lineLessOrEqualThanBoardSide";29;false;"Line concept is not present";Static
"Bam Blang Beh Khla_test_results";"eachPieceReferenceNotDuplicated";22;true;;Static
"Bam Blang Beh Khla_test_results";"pieceDeclaredAsShared";22;false;"The game does not have any piece declared as Shared";Static
"Bam Blang Beh Khla_test_results";"pieceDeclaredAsNeutral";21;true;;Static
"Bam Blang Beh Khla_test_results";"pieceDeclaredAsEach";63;true;;Static
"Bam Blang Beh Khla_test_results";"equalNumberOfPiecesOnTheBoard";22;true;;Static
"Bam Blang Beh Khla_test_results";"AllPlayerDeclared";22;true;;Static
"Bam Blang Beh Khla_test_results";"sizeOfTrack";21;false;"Track concept is not present";Static
"Bouge Shodra_test_results";"lineLessOrEqualThanBoardSide";32;false;"Line concept is not present";Static
"Bouge Shodra_test_results";"eachPieceReferenceNotDuplicated";34;false;"Ludeme Each for a Piece requires that the reference to Marker1 is not duplicated. Found 2 occurrences.";Static
"Bouge Shodra_test_results";"pieceDeclaredAsShared";32;false;"The game does not have any piece declared as Shared";Static
"Bouge Shodra_test_results";"pieceDeclaredAsNeutral";29;true;;Static
"Bouge Shodra_test_results";"pieceDeclaredAsEach";91;true;;Static
"Bouge Shodra_test_results";"equalNumberOfPiecesOnTheBoard";29;true;;Static
"Bouge Shodra_test_results";"AllPlayerDeclared";31;true;;Static
"Bouge Shodra_test_results";"sizeOfTrack";30;false;"Track concept is not present";Static
"Cercar La Liebre_test_results";"lineLessOrEqualThanBoardSide";24;false;"Line concept is not present";Static
"Cercar La Liebre_test_results";"eachPieceReferenceNotDuplicated";22;true;;Static
"Cercar La Liebre_test_results";"pieceDeclaredAsShared";25;false;"The game does not have any piece declared as Shared";Static
"Cercar La Liebre_test_results";"pieceDeclaredAsNeutral";21;true;;Static
"Cercar La Liebre_test_results";"pieceDeclaredAsEach";57;true;;Static
"Cercar La Liebre_test_results";"equalNumberOfPiecesOnTheBoard";24;true;;Static
"Cercar La Liebre_test_results";"AllPlayerDeclared";31;true;;Static
"Cercar La Liebre_test_results";"sizeOfTrack";25;false;"Track concept is not present";Static
"Coyote_test_results";"lineLessOrEqualThanBoardSide";22;false;"Line concept is not present";Static
"Coyote_test_results";"eachPieceReferenceNotDuplicated";21;true;;Static
"Coyote_test_results";"pieceDeclaredAsShared";21;false;"The game does not have any piece declared as Shared";Static
"Coyote_test_results";"pieceDeclaredAsNeutral";20;true;;Static
"Coyote_test_results";"pieceDeclaredAsEach";72;true;;Static
"Coyote_test_results";"equalNumberOfPiecesOnTheBoard";21;true;;Static
"Coyote_test_results";"AllPlayerDeclared";17;true;;Static
"Coyote_test_results";"sizeOfTrack";20;false;"Track concept is not present";Static
"Demala Diviyan Keliya_test_results";"lineLessOrEqualThanBoardSide";23;false;"Line concept is not present";Static
"Demala Diviyan Keliya_test_results";"eachPieceReferenceNotDuplicated";23;true;;Static
"Demala Diviyan Keliya_test_results";"pieceDeclaredAsShared";22;false;"The game does not have any piece declared as Shared";Static
"Demala Diviyan Keliya_test_results";"pieceDeclaredAsNeutral";22;true;;Static
"Demala Diviyan Keliya_test_results";"pieceDeclaredAsEach";67;true;;Static
"Demala Diviyan Keliya_test_results";"equalNumberOfPiecesOnTheBoard";21;true;;Static
"Demala Diviyan Keliya_test_results";"AllPlayerDeclared";21;true;;Static
"Demala Diviyan Keliya_test_results";"sizeOfTrack";25;false;"Track concept is not present";Static
"Diviyan Keliya_test_results";"lineLessOrEqualThanBoardSide";32;false;"Line concept is not present";Static
"Diviyan Keliya_test_results";"eachPieceReferenceNotDuplicated";34;true;;Static
"Diviyan Keliya_test_results";"pieceDeclaredAsShared";31;false;"The game does not have any piece declared as Shared";Static
"Diviyan Keliya_test_results";"pieceDeclaredAsNeutral";33;true;;Static
"Diviyan Keliya_test_results";"pieceDeclaredAsEach";63;true;;Static
"Diviyan Keliya_test_results";"equalNumberOfPiecesOnTheBoard";27;true;;Static
"Diviyan Keliya_test_results";"AllPlayerDeclared";23;true;;Static
"Diviyan Keliya_test_results";"sizeOfTrack";23;false;"Track concept is not present";Static
"El Cazador_test_results";"lineLessOrEqualThanBoardSide";17;false;"Line concept is not present";Static
"El Cazador_test_results";"eachPieceReferenceNotDuplicated";15;true;;Static
"El Cazador_test_results";"pieceDeclaredAsShared";20;false;"The game does not have any piece declared as Shared";Static
"El Cazador_test_results";"pieceDeclaredAsNeutral";17;true;;Static
"El Cazador_test_results";"pieceDeclaredAsEach";51;true;;Static
"El Cazador_test_results";"equalNumberOfPiecesOnTheBoard";17;true;;Static
"El Cazador_test_results";"AllPlayerDeclared";16;true;;Static
"El Cazador_test_results";"sizeOfTrack";19;false;"Track concept is not present";Static
"El Perro_test_results";"lineLessOrEqualThanBoardSide";31;false;"Line concept is not present";Static
"El Perro_test_results";"eachPieceReferenceNotDuplicated";34;true;;Static
"El Perro_test_results";"pieceDeclaredAsShared";24;false;"The game does not have any piece declared as Shared";Static
"El Perro_test_results";"pieceDeclaredAsNeutral";27;true;;Static
"El Perro_test_results";"pieceDeclaredAsEach";54;true;;Static
"El Perro_test_results";"equalNumberOfPiecesOnTheBoard";26;true;;Static
"El Perro_test_results";"AllPlayerDeclared";27;true;;Static
"El Perro_test_results";"sizeOfTrack";25;false;"Track concept is not present";Static
"El Zorro_test_results";"lineLessOrEqualThanBoardSide";25;false;"Line concept is not present";Static
"El Zorro_test_results";"eachPieceReferenceNotDuplicated";22;true;;Static
"El Zorro_test_results";"pieceDeclaredAsShared";22;false;"The game does not have any piece declared as Shared";Static
"El Zorro_test_results";"pieceDeclaredAsNeutral";19;true;;Static
"El Zorro_test_results";"pieceDeclaredAsEach";59;true;;Static
"El Zorro_test_results";"equalNumberOfPiecesOnTheBoard";20;true;;Static
"El Zorro_test_results";"AllPlayerDeclared";21;true;;Static
"El Zorro_test_results";"sizeOfTrack";21;false;"Track concept is not present";Static
"Fox and Geese_test_results";"lineLessOrEqualThanBoardSide";30;false;"Line concept is not present";Static
"Fox and Geese_test_results";"eachPieceReferenceNotDuplicated";25;true;;Static
"Fox and Geese_test_results";"pieceDeclaredAsShared";22;false;"The game does not have any piece declared as Shared";Static
"Fox and Geese_test_results";"pieceDeclaredAsNeutral";23;true;;Static
"Fox and Geese_test_results";"pieceDeclaredAsEach";55;true;;Static
"Fox and Geese_test_results";"equalNumberOfPiecesOnTheBoard";21;true;;Static
"Fox and Geese_test_results";"AllPlayerDeclared";21;true;;Static
"Fox and Geese_test_results";"sizeOfTrack";22;false;"Track concept is not present";Static
"Gala (Buginese)_test_results";"lineLessOrEqualThanBoardSide";33;false;"Line concept is not present";Static
"Gala (Buginese)_test_results";"eachPieceReferenceNotDuplicated";27;true;;Static
"Gala (Buginese)_test_results";"pieceDeclaredAsShared";25;false;"The game does not have any piece declared as Shared";Static
"Gala (Buginese)_test_results";"pieceDeclaredAsNeutral";29;true;;Static
"Gala (Buginese)_test_results";"pieceDeclaredAsEach";55;true;;Static
"Gala (Buginese)_test_results";"equalNumberOfPiecesOnTheBoard";24;true;;Static
"Gala (Buginese)_test_results";"AllPlayerDeclared";25;true;;Static
"Gala (Buginese)_test_results";"sizeOfTrack";25;false;"Track concept is not present";Static
"Gala_test_results";"lineLessOrEqualThanBoardSide";22;false;"Line concept is not present";Static
"Gala_test_results";"eachPieceReferenceNotDuplicated";18;false;"Ludeme Each for a Piece requires that the reference to Marker2 is not duplicated. Found 2 occurrences.";Static
"Gala_test_results";"pieceDeclaredAsShared";20;false;"The game does not have any piece declared as Shared";Static
"Gala_test_results";"pieceDeclaredAsNeutral";17;true;;Static
"Gala_test_results";"pieceDeclaredAsEach";46;true;;Static
"Gala_test_results";"equalNumberOfPiecesOnTheBoard";16;false;"Players do not have the same number of pieces";Static
"Gala_test_results";"AllPlayerDeclared";15;true;;Static
"Gala_test_results";"sizeOfTrack";15;false;"Track concept is not present";Static
"Gasetavl (Gedved)_test_results";"lineLessOrEqualThanBoardSide";26;false;"Line concept is not present";Static
"Gasetavl (Gedved)_test_results";"eachPieceReferenceNotDuplicated";21;true;;Static
"Gasetavl (Gedved)_test_results";"pieceDeclaredAsShared";23;false;"The game does not have any piece declared as Shared";Static
"Gasetavl (Gedved)_test_results";"pieceDeclaredAsNeutral";21;true;;Static
"Gasetavl (Gedved)_test_results";"pieceDeclaredAsEach";50;true;;Static
"Gasetavl (Gedved)_test_results";"equalNumberOfPiecesOnTheBoard";18;true;;Static
"Gasetavl (Gedved)_test_results";"AllPlayerDeclared";16;true;;Static
"Gasetavl (Gedved)_test_results";"sizeOfTrack";24;false;"Track concept is not present";Static
"Gasetavl_test_results";"lineLessOrEqualThanBoardSide";31;false;"Line concept is not present";Static
"Gasetavl_test_results";"eachPieceReferenceNotDuplicated";32;true;;Static
"Gasetavl_test_results";"pieceDeclaredAsShared";32;false;"The game does not have any piece declared as Shared";Static
"Gasetavl_test_results";"pieceDeclaredAsNeutral";38;true;;Static
"Gasetavl_test_results";"pieceDeclaredAsEach";69;true;;Static
"Gasetavl_test_results";"equalNumberOfPiecesOnTheBoard";19;true;;Static
"Gasetavl_test_results";"AllPlayerDeclared";32;true;;Static
"Gasetavl_test_results";"sizeOfTrack";48;false;"Track concept is not present";Static
"Gioco dell'Orso_test_results";"lineLessOrEqualThanBoardSide";89;false;"Line concept is not present";Static
"Gioco dell'Orso_test_results";"eachPieceReferenceNotDuplicated";43;true;;Static
"Gioco dell'Orso_test_results";"pieceDeclaredAsShared";58;false;"The game does not have any piece declared as Shared";Static
"Gioco dell'Orso_test_results";"pieceDeclaredAsNeutral";63;true;;Static
"Gioco dell'Orso_test_results";"pieceDeclaredAsEach";192;true;;Static
"Gioco dell'Orso_test_results";"equalNumberOfPiecesOnTheBoard";48;true;;Static
"Gioco dell'Orso_test_results";"AllPlayerDeclared";47;true;;Static
"Gioco dell'Orso_test_results";"sizeOfTrack";48;false;"Track concept is not present";Static
"Go with the Floe_test_results";"lineLessOrEqualThanBoardSide";45;false;"Line concept is not present";Static
"Go with the Floe_test_results";"eachPieceReferenceNotDuplicated";39;false;"Ludeme Each for a Piece requires that the reference to Seal1 is not duplicated. Found 3 occurrences.";Static
"Go with the Floe_test_results";"pieceDeclaredAsShared";48;false;"The game does not have any piece declared as Shared";Static
"Go with the Floe_test_results";"pieceDeclaredAsNeutral";31;true;;Static
"Go with the Floe_test_results";"pieceDeclaredAsEach";79;true;;Static
"Go with the Floe_test_results";"equalNumberOfPiecesOnTheBoard";32;true;;Static
"Go with the Floe_test_results";"AllPlayerDeclared";32;true;;Static
"Go with the Floe_test_results";"sizeOfTrack";47;false;"Track concept is not present";Static
"Haretavl_test_results";"lineLessOrEqualThanBoardSide";16;false;"Line concept is not present";Static
"Haretavl_test_results";"eachPieceReferenceNotDuplicated";16;true;;Static
"Haretavl_test_results";"pieceDeclaredAsShared";16;false;"The game does not have any piece declared as Shared";Static
"Haretavl_test_results";"pieceDeclaredAsNeutral";32;true;;Static
"Haretavl_test_results";"pieceDeclaredAsEach";62;true;;Static
"Haretavl_test_results";"equalNumberOfPiecesOnTheBoard";16;true;;Static
"Haretavl_test_results";"AllPlayerDeclared";20;true;;Static
"Haretavl_test_results";"sizeOfTrack";18;false;"Track concept is not present";Static
"Hat Diviyan Keliya_test_results";"lineLessOrEqualThanBoardSide";10;false;"Line concept is not present";Static
"Hat Diviyan Keliya_test_results";"eachPieceReferenceNotDuplicated";17;true;;Static
"Hat Diviyan Keliya_test_results";"pieceDeclaredAsShared";15;false;"The game does not have any piece declared as Shared";Static
"Hat Diviyan Keliya_test_results";"pieceDeclaredAsNeutral";16;true;;Static
"Hat Diviyan Keliya_test_results";"pieceDeclaredAsEach";48;true;;Static
"Hat Diviyan Keliya_test_results";"equalNumberOfPiecesOnTheBoard";16;true;;Static
"Hat Diviyan Keliya_test_results";"AllPlayerDeclared";16;true;;Static
"Hat Diviyan Keliya_test_results";"sizeOfTrack";16;false;"Track concept is not present";Static
"Huli-Mane Ata_test_results";"lineLessOrEqualThanBoardSide";26;false;"Line concept is not present";Static
"Huli-Mane Ata_test_results";"eachPieceReferenceNotDuplicated";16;true;;Static
"Huli-Mane Ata_test_results";"pieceDeclaredAsShared";0;false;"The game does not have any piece declared as Shared";Static
"Huli-Mane Ata_test_results";"pieceDeclaredAsNeutral";15;true;;Static
"Huli-Mane Ata_test_results";"pieceDeclaredAsEach";48;true;;Static
"Huli-Mane Ata_test_results";"equalNumberOfPiecesOnTheBoard";16;true;;Static
"Huli-Mane Ata_test_results";"AllPlayerDeclared";25;true;;Static
"Huli-Mane Ata_test_results";"sizeOfTrack";22;false;"Track concept is not present";Static
"Hund efter Hare (Thy)_test_results";"lineLessOrEqualThanBoardSide";35;false;"Line concept is not present";Static
"Hund efter Hare (Thy)_test_results";"eachPieceReferenceNotDuplicated";30;true;;Static
"Hund efter Hare (Thy)_test_results";"pieceDeclaredAsShared";23;false;"The game does not have any piece declared as Shared";Static
"Hund efter Hare (Thy)_test_results";"pieceDeclaredAsNeutral";33;true;;Static
"Hund efter Hare (Thy)_test_results";"pieceDeclaredAsEach";103;true;;Static
"Hund efter Hare (Thy)_test_results";"equalNumberOfPiecesOnTheBoard";37;true;;Static
"Hund efter Hare (Thy)_test_results";"AllPlayerDeclared";32;true;;Static
"Hund efter Hare (Thy)_test_results";"sizeOfTrack";32;false;"Track concept is not present";Static
"Hund efter Hare (Vendsyssel)_test_results";"lineLessOrEqualThanBoardSide";22;false;"Line concept is not present";Static
"Hund efter Hare (Vendsyssel)_test_results";"eachPieceReferenceNotDuplicated";21;true;;Static
"Hund efter Hare (Vendsyssel)_test_results";"pieceDeclaredAsShared";20;false;"The game does not have any piece declared as Shared";Static
"Hund efter Hare (Vendsyssel)_test_results";"pieceDeclaredAsNeutral";16;true;;Static
"Hund efter Hare (Vendsyssel)_test_results";"pieceDeclaredAsEach";92;true;;Static
"Hund efter Hare (Vendsyssel)_test_results";"equalNumberOfPiecesOnTheBoard";19;true;;Static
"Hund efter Hare (Vendsyssel)_test_results";"AllPlayerDeclared";16;true;;Static
"Hund efter Hare (Vendsyssel)_test_results";"sizeOfTrack";18;false;"Track concept is not present";Static
"Hyvn aetter Hare_test_results";"lineLessOrEqualThanBoardSide";29;false;"Line concept is not present";Static
"Hyvn aetter Hare_test_results";"eachPieceReferenceNotDuplicated";16;true;;Static
"Hyvn aetter Hare_test_results";"pieceDeclaredAsShared";48;false;"The game does not have any piece declared as Shared";Static
"Hyvn aetter Hare_test_results";"pieceDeclaredAsNeutral";15;true;;Static
"Hyvn aetter Hare_test_results";"pieceDeclaredAsEach";64;true;;Static
"Hyvn aetter Hare_test_results";"equalNumberOfPiecesOnTheBoard";22;true;;Static
"Hyvn aetter Hare_test_results";"AllPlayerDeclared";10;true;;Static
"Hyvn aetter Hare_test_results";"sizeOfTrack";16;false;"Track concept is not present";Static
"Janes Soppi_test_results";"lineLessOrEqualThanBoardSide";20;false;"Line concept is not present";Static
"Janes Soppi_test_results";"eachPieceReferenceNotDuplicated";22;true;;Static
"Janes Soppi_test_results";"pieceDeclaredAsShared";24;false;"The game does not have any piece declared as Shared";Static
"Janes Soppi_test_results";"pieceDeclaredAsNeutral";19;true;;Static
"Janes Soppi_test_results";"pieceDeclaredAsEach";78;true;;Static
"Janes Soppi_test_results";"equalNumberOfPiecesOnTheBoard";21;true;;Static
"Janes Soppi_test_results";"AllPlayerDeclared";20;true;;Static
"Janes Soppi_test_results";"sizeOfTrack";22;false;"Track concept is not present";Static
"Jeu de Renard (Two Foxes)_test_results";"lineLessOrEqualThanBoardSide";64;false;"Line concept is not present";Static
"Jeu de Renard (Two Foxes)_test_results";"eachPieceReferenceNotDuplicated";62;true;;Static
"Jeu de Renard (Two Foxes)_test_results";"pieceDeclaredAsShared";79;false;"The game does not have any piece declared as Shared";Static
"Jeu de Renard (Two Foxes)_test_results";"pieceDeclaredAsNeutral";53;true;;Static
"Jeu de Renard (Two Foxes)_test_results";"pieceDeclaredAsEach";137;true;;Static
"Jeu de Renard (Two Foxes)_test_results";"equalNumberOfPiecesOnTheBoard";83;false;"Players do not have the same number of pieces";Static
"Jeu de Renard (Two Foxes)_test_results";"AllPlayerDeclared";65;true;;Static
"Jeu de Renard (Two Foxes)_test_results";"sizeOfTrack";62;false;"Track concept is not present";Static
"Jeu de Renard_test_results";"lineLessOrEqualThanBoardSide";48;false;"Line concept is not present";Static
"Jeu de Renard_test_results";"eachPieceReferenceNotDuplicated";44;true;;Static
"Jeu de Renard_test_results";"pieceDeclaredAsShared";34;false;"The game does not have any piece declared as Shared";Static
"Jeu de Renard_test_results";"pieceDeclaredAsNeutral";32;true;;Static
"Jeu de Renard_test_results";"pieceDeclaredAsEach";94;true;;Static
"Jeu de Renard_test_results";"equalNumberOfPiecesOnTheBoard";32;false;"Players do not have the same number of pieces";Static
"Jeu de Renard_test_results";"AllPlayerDeclared";16;true;;Static
"Jeu de Renard_test_results";"sizeOfTrack";32;false;"Track concept is not present";Static
"Jeu du Renard et de la Poule_test_results";"lineLessOrEqualThanBoardSide";37;false;"Line concept is not present";Static
"Jeu du Renard et de la Poule_test_results";"eachPieceReferenceNotDuplicated";42;true;;Static
"Jeu du Renard et de la Poule_test_results";"pieceDeclaredAsShared";31;false;"The game does not have any piece declared as Shared";Static
"Jeu du Renard et de la Poule_test_results";"pieceDeclaredAsNeutral";47;true;;Static
"Jeu du Renard et de la Poule_test_results";"pieceDeclaredAsEach";64;true;;Static
"Jeu du Renard et de la Poule_test_results";"equalNumberOfPiecesOnTheBoard";31;true;;Static
"Jeu du Renard et de la Poule_test_results";"AllPlayerDeclared";32;true;;Static
"Jeu du Renard et de la Poule_test_results";"sizeOfTrack";36;false;"Track concept is not present";Static
"Jeu Militaire_test_results";"lineLessOrEqualThanBoardSide";15;false;"Line concept is not present";Static
"Jeu Militaire_test_results";"eachPieceReferenceNotDuplicated";32;true;;Static
"Jeu Militaire_test_results";"pieceDeclaredAsShared";16;false;"The game does not have any piece declared as Shared";Static
"Jeu Militaire_test_results";"pieceDeclaredAsNeutral";32;true;;Static
"Jeu Militaire_test_results";"pieceDeclaredAsEach";64;true;;Static
"Jeu Militaire_test_results";"equalNumberOfPiecesOnTheBoard";16;true;;Static
"Jeu Militaire_test_results";"AllPlayerDeclared";32;true;;Static
"Jeu Militaire_test_results";"sizeOfTrack";16;false;"Track concept is not present";Static
"Juroku Musashi_test_results";"lineLessOrEqualThanBoardSide";26;false;"Line concept is not present";Static
"Juroku Musashi_test_results";"eachPieceReferenceNotDuplicated";33;true;;Static
"Juroku Musashi_test_results";"pieceDeclaredAsShared";30;false;"The game does not have any piece declared as Shared";Static
"Juroku Musashi_test_results";"pieceDeclaredAsNeutral";16;true;;Static
"Juroku Musashi_test_results";"pieceDeclaredAsEach";79;true;;Static
"Juroku Musashi_test_results";"equalNumberOfPiecesOnTheBoard";16;true;;Static
"Juroku Musashi_test_results";"AllPlayerDeclared";31;true;;Static
"Juroku Musashi_test_results";"sizeOfTrack";16;false;"Track concept is not present";Static
"Kaooa_test_results";"lineLessOrEqualThanBoardSide";12;false;"Line concept is not present";Static
"Kaooa_test_results";"eachPieceReferenceNotDuplicated";16;true;;Static
"Kaooa_test_results";"pieceDeclaredAsShared";31;false;"The game does not have any piece declared as Shared";Static
"Kaooa_test_results";"pieceDeclaredAsNeutral";17;true;;Static
"Kaooa_test_results";"pieceDeclaredAsEach";63;true;;Static
"Kaooa_test_results";"equalNumberOfPiecesOnTheBoard";16;true;;Static
"Kaooa_test_results";"AllPlayerDeclared";16;true;;Static
"Kaooa_test_results";"sizeOfTrack";16;false;"Track concept is not present";Static
"Ko-app-paw-na_test_results";"lineLessOrEqualThanBoardSide";33;false;"Line concept is not present";Static
"Ko-app-paw-na_test_results";"eachPieceReferenceNotDuplicated";17;true;;Static
"Ko-app-paw-na_test_results";"pieceDeclaredAsShared";30;false;"The game does not have any piece declared as Shared";Static
"Ko-app-paw-na_test_results";"pieceDeclaredAsNeutral";16;true;;Static
"Ko-app-paw-na_test_results";"pieceDeclaredAsEach";63;true;;Static
"Ko-app-paw-na_test_results";"equalNumberOfPiecesOnTheBoard";16;true;;Static
"Ko-app-paw-na_test_results";"AllPlayerDeclared";32;true;;Static
"Ko-app-paw-na_test_results";"sizeOfTrack";15;false;"Track concept is not present";Static
"Komikan_test_results";"lineLessOrEqualThanBoardSide";47;false;"Line concept is not present";Static
"Komikan_test_results";"eachPieceReferenceNotDuplicated";32;true;;Static
"Komikan_test_results";"pieceDeclaredAsShared";47;false;"The game does not have any piece declared as Shared";Static
"Komikan_test_results";"pieceDeclaredAsNeutral";64;true;;Static
"Komikan_test_results";"pieceDeclaredAsEach";94;true;;Static
"Komikan_test_results";"equalNumberOfPiecesOnTheBoard";48;true;;Static
"Komikan_test_results";"AllPlayerDeclared";47;true;;Static
"Komikan_test_results";"sizeOfTrack";64;false;"Track concept is not present";Static
"Koti Keliya_test_results";"lineLessOrEqualThanBoardSide";111;false;"Line concept is not present";Static
"Koti Keliya_test_results";"eachPieceReferenceNotDuplicated";96;true;;Static
"Koti Keliya_test_results";"pieceDeclaredAsShared";79;false;"The game does not have any piece declared as Shared";Static
"Koti Keliya_test_results";"pieceDeclaredAsNeutral";67;true;;Static
"Koti Keliya_test_results";"pieceDeclaredAsEach";126;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static
"Koti Keliya_test_results";"equalNumberOfPiecesOnTheBoard";80;false;"Players do not have the same number of pieces";Static
"Koti Keliya_test_results";"AllPlayerDeclared";63;true;;Static
"Koti Keliya_test_results";"sizeOfTrack";48;false;"Track concept is not present";Static
"Kulaochal_test_results";"lineLessOrEqualThanBoardSide";16;false;"Line concept is not present";Static
"Kulaochal_test_results";"eachPieceReferenceNotDuplicated";32;true;;Static
"Kulaochal_test_results";"pieceDeclaredAsShared";20;false;"The game does not have any piece declared as Shared";Static
"Kulaochal_test_results";"pieceDeclaredAsNeutral";28;true;;Static
"Kulaochal_test_results";"pieceDeclaredAsEach";79;true;;Static
"Kulaochal_test_results";"equalNumberOfPiecesOnTheBoard";16;true;;Static
"Kulaochal_test_results";"AllPlayerDeclared";37;true;;Static
"Kulaochal_test_results";"sizeOfTrack";26;false;"Track concept is not present";Static
"La Liebre Perseguida_test_results";"lineLessOrEqualThanBoardSide";16;false;"Line concept is not present";Static
"La Liebre Perseguida_test_results";"eachPieceReferenceNotDuplicated";16;true;;Static
"La Liebre Perseguida_test_results";"pieceDeclaredAsShared";16;false;"The game does not have any piece declared as Shared";Static
"La Liebre Perseguida_test_results";"pieceDeclaredAsNeutral";31;true;;Static
"La Liebre Perseguida_test_results";"pieceDeclaredAsEach";80;true;;Static
"La Liebre Perseguida_test_results";"equalNumberOfPiecesOnTheBoard";32;true;;Static
"La Liebre Perseguida_test_results";"AllPlayerDeclared";23;true;;Static
"La Liebre Perseguida_test_results";"sizeOfTrack";28;false;"Track concept is not present";Static
"La Yagua_test_results";"lineLessOrEqualThanBoardSide";28;false;"Line concept is not present";Static
"La Yagua_test_results";"eachPieceReferenceNotDuplicated";34;true;;Static
"La Yagua_test_results";"pieceDeclaredAsShared";29;false;"The game does not have any piece declared as Shared";Static
