Game;Test Name;Duration (ms);Passed;Failure Message;Type;;;;Total Tests;Success Rate;Mean Execution Time
"Chisolo";"pieceDeclaredAsShared";89;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Chisolo";"pieceDeclaredAsNeutral";78;true;;Static;;;;;;
"Chisolo";"equalNumberOfPiecesOnTheBoard";107;true;;Static;;;;;;
"Chisolo";"AllPlayerDeclared";95;true;;Static;;;;;;
"Chisolo";"sizeOfTrack";73;false;"The owner 0 does not have a track";Static;;;;;;
"Choro (Acholi)";"lineLessOrEqualThanBoardSide";77;false;"Line concept is not present";Static;;;;;;
"Choro (Acholi)";"eachPieceReferenceNotDuplicated";105;false;"The game does not have any piece declared as Each";Static;;;;;;
"Choro (Acholi)";"pieceDeclaredAsEach";122;false;"The game does not have any piece declared as Each";Static;;;;;;
"Choro (Acholi)";"pieceDeclaredAsShared";71;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Choro (Acholi)";"pieceDeclaredAsNeutral";70;true;;Static;;;;;;
"Choro (Acholi)";"equalNumberOfPiecesOnTheBoard";72;true;;Static;;;;;;
"Choro (Acholi)";"AllPlayerDeclared";71;true;;Static;;;;;;
"Choro (Acholi)";"sizeOfTrack";71;false;"The owner 0 does not have a track";Static;;;;;;
"Choro (Lango)";"lineLessOrEqualThanBoardSide";213;false;"Line concept is not present";Static;;;;;;
"Choro (Lango)";"eachPieceReferenceNotDuplicated";181;false;"The game does not have any piece declared as Each";Static;;;;;;
"Choro (Lango)";"pieceDeclaredAsEach";227;false;"The game does not have any piece declared as Each";Static;;;;;;
"Choro (Lango)";"pieceDeclaredAsShared";239;false;"A Shared Piece must appear at least twice in the description";Static;;;;;;
"Choro (Lango)";"pieceDeclaredAsNeutral";169;true;;Static;;;;;;
"Choro (Lango)";"equalNumberOfPiecesOnTheBoard";166;true;;Static;;;;;;
"Choro (Lango)";"AllPlayerDeclared";176;true;;Static;;;;;;
"Choro (Lango)";"sizeOfTrack";203;false;"The owner 0 does not have a track";Static;;;;;;
