Game,Test Name,Duration (ms),Passed,Failure Message,Type
"El Zorro_test_results";"sizeOfTrack";27;false;"Track concept is not present";Static
"Fox and Geese_test_results";"lineLessOrEqualThanBoardSide";35;false;"Line concept is not present";Static
"Fox and Geese_test_results";"pieceDeclaredAsNeutral";30;true;;Static
"Fox and Geese_test_results";"pieceDeclaredAsEach";66;true;;Static
"Fox and Geese_test_results";"pieceDeclaredAsShared";29;false;"The game does not have any piece declared as Shared";Static
"Fox and Geese_test_results";"eachPieceReferenceNotDuplicated";25;true;;Static
"Fox and Geese_test_results";"equalNumberOfPiecesOnTheBoard";30;false;"There are no pieces on the board";Static
"Fox and Geese_test_results";"playerNotDeclared";28;true;;Static
"Fox and Geese_test_results";"sizeOfTrack";27;false;"Track concept is not present";Static
"Gala (Buginese)_test_results";"lineLessOrEqualThanBoardSide";39;false;"Line concept is not present";Static
"Gala (Buginese)_test_results";"pieceDeclaredAsNeutral";32;true;;Static
"Gala (Buginese)_test_results";"pieceDeclaredAsEach";61;true;;Static
"Gala (Buginese)_test_results";"pieceDeclaredAsShared";29;false;"The game does not have any piece declared as Shared";Static
"Gala (Buginese)_test_results";"eachPieceReferenceNotDuplicated";25;true;;Static
"Gala (Buginese)_test_results";"equalNumberOfPiecesOnTheBoard";26;false;"There are no pieces on the board";Static
"Gala (Buginese)_test_results";"playerNotDeclared";26;true;;Static
"Gala (Buginese)_test_results";"sizeOfTrack";28;false;"Track concept is not present";Static
"Gala_test_results";"lineLessOrEqualThanBoardSide";16;false;"Line concept is not present";Static
"Gala_test_results";"pieceDeclaredAsNeutral";16;true;;Static
"Gala_test_results";"pieceDeclaredAsEach";44;true;;Static
"Gala_test_results";"pieceDeclaredAsShared";19;false;"The game does not have any piece declared as Shared";Static
"Gala_test_results";"eachPieceReferenceNotDuplicated";18;false;"Ludeme Each for a Piece requires that the reference to Marker2 is not duplicated. Found 2 occurrences.";Static
"Gala_test_results";"equalNumberOfPiecesOnTheBoard";17;false;"Index 1 out of bounds for length 0";Static
"Gala_test_results";"playerNotDeclared";18;true;;Static
"Gala_test_results";"sizeOfTrack";16;false;"Track concept is not present";Static
"Gasetavl (Gedved)_test_results";"lineLessOrEqualThanBoardSide";27;false;"Line concept is not present";Static
"Gasetavl (Gedved)_test_results";"pieceDeclaredAsNeutral";25;true;;Static
"Gasetavl (Gedved)_test_results";"pieceDeclaredAsEach";49;true;;Static
"Gasetavl (Gedved)_test_results";"pieceDeclaredAsShared";23;false;"The game does not have any piece declared as Shared";Static
"Gasetavl (Gedved)_test_results";"eachPieceReferenceNotDuplicated";22;true;;Static
"Gasetavl (Gedved)_test_results";"equalNumberOfPiecesOnTheBoard";23;false;"There are no pieces on the board";Static
"Gasetavl (Gedved)_test_results";"playerNotDeclared";24;true;;Static
"Gasetavl (Gedved)_test_results";"sizeOfTrack";22;false;"Track concept is not present";Static
"Gasetavl_test_results";"lineLessOrEqualThanBoardSide";32;false;"Line concept is not present";Static
"Gasetavl_test_results";"pieceDeclaredAsNeutral";31;true;;Static
"Gasetavl_test_results";"pieceDeclaredAsEach";60;true;;Static
"Gasetavl_test_results";"pieceDeclaredAsShared";29;false;"The game does not have any piece declared as Shared";Static
"Gasetavl_test_results";"eachPieceReferenceNotDuplicated";31;true;;Static
"Gasetavl_test_results";"equalNumberOfPiecesOnTheBoard";29;false;"There are no pieces on the board";Static
"Gasetavl_test_results";"playerNotDeclared";30;true;;Static
"Gasetavl_test_results";"sizeOfTrack";32;false;"Track concept is not present";Static
"Gioco dell'Orso_test_results";"lineLessOrEqualThanBoardSide";43;false;"Line concept is not present";Static
"Gioco dell'Orso_test_results";"pieceDeclaredAsNeutral";32;true;;Static
"Gioco dell'Orso_test_results";"pieceDeclaredAsEach";116;true;;Static
"Gioco dell'Orso_test_results";"pieceDeclaredAsShared";30;false;"The game does not have any piece declared as Shared";Static
"Gioco dell'Orso_test_results";"eachPieceReferenceNotDuplicated";28;true;;Static
"Gioco dell'Orso_test_results";"equalNumberOfPiecesOnTheBoard";29;false;"There are no pieces on the board";Static
"Gioco dell'Orso_test_results";"playerNotDeclared";30;true;;Static
"Gioco dell'Orso_test_results";"sizeOfTrack";31;false;"Track concept is not present";Static
"Go with the Floe_test_results";"lineLessOrEqualThanBoardSide";52;false;"Line concept is not present";Static
"Go with the Floe_test_results";"pieceDeclaredAsNeutral";48;true;;Static
"Go with the Floe_test_results";"pieceDeclaredAsEach";80;true;;Static
"Go with the Floe_test_results";"pieceDeclaredAsShared";20;false;"The game does not have any piece declared as Shared";Static
"Go with the Floe_test_results";"eachPieceReferenceNotDuplicated";24;false;"Ludeme Each for a Piece requires that the reference to Seal1 is not duplicated. Found 3 occurrences.";Static
"Go with the Floe_test_results";"equalNumberOfPiecesOnTheBoard";22;false;"Index 0 out of bounds for length 0";Static
"Go with the Floe_test_results";"playerNotDeclared";22;true;;Static
"Go with the Floe_test_results";"sizeOfTrack";25;false;"Track concept is not present";Static
"Haretavl_test_results";"lineLessOrEqualThanBoardSide";12;false;"Line concept is not present";Static
"Haretavl_test_results";"pieceDeclaredAsNeutral";12;true;;Static
"Haretavl_test_results";"pieceDeclaredAsEach";44;true;;Static
