Game;Test Name;Duration (ms);Passed;Failure Message;Type;;;;Total Tests;Success Rate;Mean Execution Time
Huli-Mane Ata;pieceDeclaredAsEach;12;false;The game does not have any piece declared as Each;Static;;;;;;
Huli-Mane Ata;equalNumberOfPiecesOnTheBoard;10;true;;Static;;;;;;
Huli-Mane Ata;noUndeclaredPlayerReference;9;true;;Static;;;;;;
Huli-Mane Ata;sizeOfTrack;11;false;Track concept is not present;Static;;;;;;
Hund efter Hare (Thy);lineLessOrEqualThanBoardSide;19;false;Line concept is not present;Static;;;;;;
Hund efter Hare (Thy);pieceDeclaredAsShared;17;false;The game does not have any piece declared as Shared;Static;;;;;;
Hund efter Hare (Thy);pieceDeclaredAsNeutral;18;false;The game does not have any piece declared as Neutral;Static;;;;;;
Hund efter Hare (Thy);pieceDeclaredAsEach;19;false;The game does not have any piece declared as Each;Static;;;;;;
Hund efter Hare (Thy);equalNumberOfPiecesOnTheBoard;19;true;;Static;;;;;;
Hund efter Hare (Thy);noUndeclaredPlayerReference;18;true;;Static;;;;;;
Hund efter Hare (Thy);sizeOfTrack;17;false;Track concept is not present;Static;;;;;;
Hund efter Hare (Vendsyssel);lineLessOrEqualThanBoardSide;12;false;Line concept is not present;Static;;;;;;
Hund efter Hare (Vendsyssel);pieceDeclaredAsShared;12;false;The game does not have any piece declared as Shared;Static;;;;;;
Hund efter Hare (Vendsyssel);pieceDeclaredAsNeutral;11;false;The game does not have any piece declared as Neutral;Static;;;;;;
Hund efter Hare (Vendsyssel);pieceDeclaredAsEach;11;false;The game does not have any piece declared as Each;Static;;;;;;
Hund efter Hare (Vendsyssel);equalNumberOfPiecesOnTheBoard;11;true;;Static;;;;;;
Hund efter Hare (Vendsyssel);noUndeclaredPlayerReference;12;true;;Static;;;;;;
Hund efter Hare (Vendsyssel);sizeOfTrack;11;false;Track concept is not present;Static;;;;;;
Hyvn aetter Hare;lineLessOrEqualThanBoardSide;18;false;Line concept is not present;Static;;;;;;
Hyvn aetter Hare;pieceDeclaredAsShared;16;false;The game does not have any piece declared as Shared;Static;;;;;;
Hyvn aetter Hare;pieceDeclaredAsNeutral;13;false;The game does not have any piece declared as Neutral;Static;;;;;;
Hyvn aetter Hare;pieceDeclaredAsEach;13;false;The game does not have any piece declared as Each;Static;;;;;;
Hyvn aetter Hare;equalNumberOfPiecesOnTheBoard;13;true;;Static;;;;;;
Hyvn aetter Hare;noUndeclaredPlayerReference;13;true;;Static;;;;;;
Hyvn aetter Hare;sizeOfTrack;13;false;Track concept is not present;Static;;;;;;
Janes Soppi;lineLessOrEqualThanBoardSide;11;false;Line concept is not present;Static;;;;;;
Janes Soppi;pieceDeclaredAsShared;13;false;The game does not have any piece declared as Shared;Static;;;;;;
Janes Soppi;pieceDeclaredAsNeutral;10;false;The game does not have any piece declared as Neutral;Static;;;;;;
Janes Soppi;pieceDeclaredAsEach;12;false;The game does not have any piece declared as Each;Static;;;;;;
Janes Soppi;equalNumberOfPiecesOnTheBoard;10;true;;Static;;;;;;
Janes Soppi;noUndeclaredPlayerReference;10;true;;Static;;;;;;
