Game;Test Name;Duration (ms);Passed;Failure Message;Type;;;;Total Tests;Success Rate;Mean Execution Time
"Maak Yek";"lineLessOrEqualThanBoardSide";26;false;"Line concept is not present";Static;;;;;;
"Maak Yek";"eachPieceReferenceNotDuplicated";24;false;"The game does not have any piece declared as Each";Static;;;;;;
"Maak Yek";"pieceDeclaredAsEach";58;true;;Static;;;;;;
"Maak Yek";"pieceDeclaredAsNeutral";23;true;;Static;;;;;;
"Maak Yek";"pieceDeclaredAsShared";28;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Maak Yek";"equalNumberOfPiecesOnTheBoard";27;true;;Static;;;;;;
"Maak Yek";"AllPlayerDeclared";23;true;;Static;;;;;;
"Maak Yek";"sizeOfTrack";26;false;"Track concept is not present";Static;;;;;;
"Poprad Game";"lineLessOrEqualThanBoardSide";124;false;"Line concept is not present";Static;;;;;;
"Poprad Game";"eachPieceReferenceNotDuplicated";122;false;"The game does not have any piece declared as Each";Static;;;;;;
"Poprad Game";"pieceDeclaredAsEach";198;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Poprad Game";"pieceDeclaredAsNeutral";118;true;;Static;;;;;;
"Poprad Game";"pieceDeclaredAsShared";119;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Poprad Game";"equalNumberOfPiecesOnTheBoard";141;true;;Static;;;;;;
"Poprad Game";"AllPlayerDeclared";121;true;;Static;;;;;;
"Poprad Game";"sizeOfTrack";117;false;"Track concept is not present";Static;;;;;;
"Sabou'iyya";"lineLessOrEqualThanBoardSide";69;false;"Line concept is not present";Static;;;;;;
"Sabou'iyya";"eachPieceReferenceNotDuplicated";71;false;"The game does not have any piece declared as Each";Static;;;;;;
"Sabou'iyya";"pieceDeclaredAsEach";102;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Sabou'iyya";"pieceDeclaredAsNeutral";66;true;;Static;;;;;;
"Sabou'iyya";"pieceDeclaredAsShared";68;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Sabou'iyya";"equalNumberOfPiecesOnTheBoard";69;true;;Static;;;;;;
"Sabou'iyya";"AllPlayerDeclared";66;true;;Static;;;;;;
"Sabou'iyya";"sizeOfTrack";73;false;"Track concept is not present";Static;;;;;;
"Seega";"lineLessOrEqualThanBoardSide";19;false;"Line concept is not present";Static;;;;;;
"Seega";"eachPieceReferenceNotDuplicated";17;false;"The game does not have any piece declared as Each";Static;;;;;;
"Seega";"pieceDeclaredAsEach";49;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Seega";"pieceDeclaredAsNeutral";17;true;;Static;;;;;;
"Seega";"pieceDeclaredAsShared";18;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Seega";"equalNumberOfPiecesOnTheBoard";18;true;;Static;;;;;;
"Seega";"AllPlayerDeclared";22;true;;Static;;;;;;
"Seega";"sizeOfTrack";23;false;"Track concept is not present";Static;;;;;;
"Shantarad";"lineLessOrEqualThanBoardSide";43;false;"Line concept is not present";Static;;;;;;
"Shantarad";"eachPieceReferenceNotDuplicated";42;false;"The game does not have any piece declared as Each";Static;;;;;;
"Shantarad";"pieceDeclaredAsEach";70;false;"Ludeme Each for a Piece requires at least one definition of PieceN, with N > 0";Static;;;;;;
"Shantarad";"pieceDeclaredAsNeutral";34;true;;Static;;;;;;
"Shantarad";"pieceDeclaredAsShared";35;false;"The game does not have any piece declared as Shared";Static;;;;;;
"Shantarad";"equalNumberOfPiecesOnTheBoard";31;true;;Static;;;;;;
"Shantarad";"AllPlayerDeclared";34;true;;Static;;;;;;
